model_id,station,AccessMode,Brd_PA,Dist_15,Dist_Med,Dist_85,Dist_Avg,Notes
E2.14.4__BY_2019,10-SOUTH JORDAN STATION,drive,1444.7700000000002,2.16,3.76,5.98,4.068579635512919,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,11-DRAPER STATION,drive,1329.63,2.77,5.08,8.23,5.378330136955393,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,12-LEHI STATION,drive,989.19,2.42,4.46,9.5,5.6782387610064795,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,13-AMERICAN FORK STATION,drive,1481.7299999999998,2.35,4.26,9.16,5.215284161081979,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,14-OREM CENTRAL STATION,drive,538.1,1.99,3.52,5.23,3.5843904478721424,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,15-PROVO CENTRAL STATION,drive,749.1800000000001,2.04,8.97,17.87,9.722807602979255,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,01-OGDEN STATION,All,73.64,0.28,0.44,0.83,0.46596958174904934,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,02-ROY STATION,All,358.46999999999997,0.37,0.45,0.68,0.5235074064775296,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,03-CLEARFIELD STATION,All,522.2099999999999,0.29,0.63,0.64,0.5293822408609563,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,04-LAYTON STATION,All,140.65,0.17,0.17,0.66,0.31312762175613224,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,05-FARMINGTON STATION,All,136.67000000000002,0.17,0.17,0.82,0.30458842467256897,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,06-WOODS CROSS STATION,All,343.42,0.22,0.22,0.57,0.3382860637120727,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,07-NORTH TEMPLE STATION,All,663.28,0.17,0.22,0.56,0.3044506090941985,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,08-SALT LAKE CENTRAL STATION,All,75.63999999999999,0.12,0.12,0.22,0.17980037017451084,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,09-MURRAY CENTRAL STATION,All,541.12,0.33,0.45,0.75,0.522471725310467,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,10-SOUTH JORDAN STATION,All,252.13,0.35,0.67,0.67,0.5294483004799112,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,11-DRAPER STATION,All,144.97,0.4,0.41,0.47,0.43692764020142094,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,12-LEHI STATION,All,188.8,0.21,0.58,0.66,0.4738299788135593,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,13-AMERICAN FORK STATION,All,71.46999999999998,0.42,0.42,0.77,0.5584371064782427,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,14-OREM CENTRAL STATION,All,447.01,0.08,0.08,0.58,0.2528775642603074,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,15-PROVO CENTRAL STATION,All,399.56999999999994,0.24,0.56,0.56,0.4249007683259505,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,01-OGDEN STATION,All,876.4200000000001,2.2,4.36,7.73,5.963678259282078,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,02-ROY STATION,All,902.93,2.12,3.48,6.19,4.033293278548725,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,03-CLEARFIELD STATION,All,908.98,1.24,2.7,4.43,2.9275783845629166,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,04-LAYTON STATION,All,1206.83,1.41,2.53,3.76,2.743281820968985,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,05-FARMINGTON STATION,All,528.74,1.61,2.49,4.07,2.6697163066913796,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,06-WOODS CROSS STATION,All,1326.75,1.61,2.7,3.73,2.7818579988694174,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,07-NORTH TEMPLE STATION,All,79.27000000000001,1.55,2.8,5.93,3.542608805348807,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,08-SALT LAKE CENTRAL STATION,All,151.0,1.58,3.26,9.32,4.922486754966887,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,09-MURRAY CENTRAL STATION,All,899.0699999999999,2.42,4.6,7.53,5.043819502374676,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,10-SOUTH JORDAN STATION,All,1444.7700000000002,2.16,3.76,5.98,4.068579635512919,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,11-DRAPER STATION,All,1329.63,2.77,5.08,8.23,5.378330136955393,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,12-LEHI STATION,All,989.19,2.42,4.46,9.5,5.6782387610064795,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,13-AMERICAN FORK STATION,All,1481.7299999999998,2.35,4.26,9.16,5.215284161081979,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,14-OREM CENTRAL STATION,All,538.1,1.99,3.52,5.23,3.5843904478721424,Boardings represent only direct boardings to CRT.
E2.14.4__BY_2019,15-PROVO CENTRAL STATION,All,749.1800000000001,2.04,8.97,17.87,9.722807602979255,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,01-OGDEN STATION,walk,69.68,0.28,0.44,0.67,0.4603257749712973,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,02-ROY STATION,walk,341.41,0.37,0.45,0.68,0.521507278638587,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,03-CLEARFIELD STATION,walk,515.46,0.29,0.63,0.64,0.528048733170372,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,04-LAYTON STATION,walk,132.18,0.17,0.17,0.66,0.30889166288394615,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,05-FARMINGTON STATION,walk,136.91,0.17,0.17,0.82,0.3073595792856621,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,06-WOODS CROSS STATION,walk,344.84,0.22,0.22,0.57,0.342975292889456,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,07-NORTH TEMPLE STATION,walk,646.61,0.17,0.22,0.56,0.30367269296794047,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,08-SALT LAKE CENTRAL STATION,walk,74.99,0.12,0.12,0.22,0.1808241098813175,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,09-MURRAY CENTRAL STATION,walk,531.56,0.33,0.45,0.75,0.5217704492437355,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,10-SOUTH JORDAN STATION,walk,250.22,0.35,0.67,0.67,0.5290716169770602,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,11-DRAPER STATION,walk,145.76,0.4,0.41,0.47,0.437260565312843,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,12-LEHI STATION,walk,185.55,0.21,0.47,0.66,0.4725658852061439,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,13-AMERICAN FORK STATION,walk,68.15,0.42,0.42,0.77,0.5587703595011004,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,14-OREM CENTRAL STATION,walk,440.52,0.08,0.08,0.58,0.24985993825478978,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,15-PROVO CENTRAL STATION,walk,395.49000000000007,0.24,0.56,0.56,0.42472603605653736,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,01-OGDEN STATION,drive,1411.0,2.05,4.18,7.65,5.570842523033309,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,02-ROY STATION,drive,1067.1799999999998,2.01,3.45,5.89,3.925962536779176,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,03-CLEARFIELD STATION,drive,904.85,1.24,2.8,4.53,2.9895836879040725,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,04-LAYTON STATION,drive,1701.8,1.41,2.53,3.9,2.759518216006581,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,05-FARMINGTON STATION,drive,471.8,1.43,2.49,4.2,2.722583509961848,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,06-WOODS CROSS STATION,drive,601.6800000000001,1.61,2.7,3.87,2.7787629637016353,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,07-NORTH TEMPLE STATION,drive,87.12,1.55,2.99,5.93,4.09719696969697,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,08-SALT LAKE CENTRAL STATION,drive,169.67000000000002,1.87,3.78,9.95,5.321170507455648,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,09-MURRAY CENTRAL STATION,drive,797.83,2.42,5.01,7.98,5.515331837609517,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,10-SOUTH JORDAN STATION,drive,1361.0300000000002,2.19,4.15,6.05,4.247705928598193,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,11-DRAPER STATION,drive,1386.6099999999997,2.77,5.16,8.23,5.421221251830005,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,12-LEHI STATION,drive,857.98,2.02,3.45,6.64,4.045176810648267,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,13-AMERICAN FORK STATION,drive,1363.09,2.12,3.58,6.24,3.937783932095459,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,14-OREM CENTRAL STATION,drive,899.6899999999999,2.01,3.52,5.26,3.755927374984717,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,15-PROVO CENTRAL STATION,drive,364.82,1.47,3.56,8.45,5.097622389123404,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,01-OGDEN STATION,All,69.68,0.28,0.44,0.67,0.4603257749712973,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,02-ROY STATION,All,341.41,0.37,0.45,0.68,0.521507278638587,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,03-CLEARFIELD STATION,All,515.46,0.29,0.63,0.64,0.528048733170372,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,04-LAYTON STATION,All,132.18,0.17,0.17,0.66,0.30889166288394615,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,05-FARMINGTON STATION,All,136.91,0.17,0.17,0.82,0.3073595792856621,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,06-WOODS CROSS STATION,All,344.84,0.22,0.22,0.57,0.342975292889456,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,07-NORTH TEMPLE STATION,All,646.61,0.17,0.22,0.56,0.30367269296794047,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,08-SALT LAKE CENTRAL STATION,All,74.99,0.12,0.12,0.22,0.1808241098813175,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,09-MURRAY CENTRAL STATION,All,531.56,0.33,0.45,0.75,0.5217704492437355,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,10-SOUTH JORDAN STATION,All,250.22,0.35,0.67,0.67,0.5290716169770602,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,11-DRAPER STATION,All,145.76,0.4,0.41,0.47,0.437260565312843,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,12-LEHI STATION,All,185.55,0.21,0.47,0.66,0.4725658852061439,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,13-AMERICAN FORK STATION,All,68.15,0.42,0.42,0.77,0.5587703595011004,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,14-OREM CENTRAL STATION,All,440.52,0.08,0.08,0.58,0.24985993825478978,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,15-PROVO CENTRAL STATION,All,395.49000000000007,0.24,0.56,0.56,0.42472603605653736,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,01-OGDEN STATION,All,1411.0,2.05,4.18,7.65,5.570842523033309,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,02-ROY STATION,All,1067.1799999999998,2.01,3.45,5.89,3.925962536779176,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,03-CLEARFIELD STATION,All,904.85,1.24,2.8,4.53,2.9895836879040725,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,04-LAYTON STATION,All,1701.8,1.41,2.53,3.9,2.759518216006581,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,05-FARMINGTON STATION,All,471.8,1.43,2.49,4.2,2.722583509961848,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,06-WOODS CROSS STATION,All,601.6800000000001,1.61,2.7,3.87,2.7787629637016353,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,07-NORTH TEMPLE STATION,All,87.12,1.55,2.99,5.93,4.09719696969697,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,08-SALT LAKE CENTRAL STATION,All,169.67000000000002,1.87,3.78,9.95,5.321170507455648,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,09-MURRAY CENTRAL STATION,All,797.83,2.42,5.01,7.98,5.515331837609517,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,10-SOUTH JORDAN STATION,All,1361.0300000000002,2.19,4.15,6.05,4.247705928598193,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,11-DRAPER STATION,All,1386.6099999999997,2.77,5.16,8.23,5.421221251830005,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,12-LEHI STATION,All,857.98,2.02,3.45,6.64,4.045176810648267,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,13-AMERICAN FORK STATION,All,1363.09,2.12,3.58,6.24,3.937783932095459,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,14-OREM CENTRAL STATION,All,899.6899999999999,2.01,3.52,5.26,3.755927374984717,Boardings represent only direct boardings to CRT.
E2.16.2__BY_2019,15-PROVO CENTRAL STATION,All,364.82,1.47,3.56,8.45,5.097622389123404,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,01-OGDEN STATION,walk,69.45,0.28,0.44,0.67,0.4596198704103671,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,02-ROY STATION,walk,341.76,0.37,0.45,0.68,0.5212087429775281,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,03-CLEARFIELD STATION,walk,517.5300000000001,0.29,0.63,0.64,0.5278745193515351,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,04-LAYTON STATION,walk,132.32000000000002,0.17,0.17,0.66,0.30853688029020554,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,05-FARMINGTON STATION,walk,137.18,0.17,0.17,0.82,0.30679836710890795,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,06-WOODS CROSS STATION,walk,346.86,0.22,0.22,0.57,0.34303696015683566,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,07-NORTH TEMPLE STATION,walk,647.1,0.17,0.22,0.56,0.3037698964611343,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,08-SALT LAKE CENTRAL STATION,walk,75.05,0.12,0.12,0.22,0.1809207195203198,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,09-MURRAY CENTRAL STATION,walk,531.9100000000001,0.33,0.45,0.75,0.5217952285161023,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,10-SOUTH JORDAN STATION,walk,250.94999999999996,0.35,0.67,0.67,0.5289687188683005,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,11-DRAPER STATION,walk,146.10999999999999,0.4,0.41,0.47,0.43728971322975846,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,12-LEHI STATION,walk,186.08,0.21,0.47,0.66,0.4726133920894239,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,13-AMERICAN FORK STATION,walk,68.14,0.42,0.42,0.77,0.5587892574112122,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,14-OREM CENTRAL STATION,walk,440.15999999999997,0.08,0.08,0.58,0.24969056706652126,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,15-PROVO CENTRAL STATION,walk,395.66,0.24,0.56,0.56,0.42466789667896676,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,01-OGDEN STATION,drive,1324.1,1.89,3.86,6.44,4.164953930971982,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,02-ROY STATION,drive,1100.5500000000002,2.01,3.32,5.26,3.5892006723910765,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,03-CLEARFIELD STATION,drive,938.58,1.24,2.7,4.53,2.9646822860065205,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,04-LAYTON STATION,drive,1781.31,1.41,2.53,3.9,2.7594914978302487,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,05-FARMINGTON STATION,drive,522.2400000000001,1.43,2.49,4.2,2.7383641620710772,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,06-WOODS CROSS STATION,drive,644.5999999999999,1.61,2.69,3.92,2.777434533043748,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,07-NORTH TEMPLE STATION,drive,87.03,1.53,2.8,5.93,3.2591784442146388,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,08-SALT LAKE CENTRAL STATION,drive,132.76,1.53,2.92,4.71,3.1705159686652604,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,09-MURRAY CENTRAL STATION,drive,684.01,2.28,4.25,6.32,4.433691612695721,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,10-SOUTH JORDAN STATION,drive,1330.18,2.18,3.7,5.4,3.7375537145348754,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,11-DRAPER STATION,drive,1267.33,2.48,4.41,6.45,4.587516826714431,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,12-LEHI STATION,drive,897.33,1.99,3.45,6.46,4.025487947577814,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,13-AMERICAN FORK STATION,drive,1432.5100000000002,2.12,3.58,6.24,3.940683276207495,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,14-OREM CENTRAL STATION,drive,939.9699999999999,2.01,3.52,5.26,3.657862272200177,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,15-PROVO CENTRAL STATION,drive,368.4,1.43,3.33,8.16,4.380194625407166,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,01-OGDEN STATION,All,69.45,0.28,0.44,0.67,0.4596198704103671,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,02-ROY STATION,All,341.76,0.37,0.45,0.68,0.5212087429775281,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,03-CLEARFIELD STATION,All,517.5300000000001,0.29,0.63,0.64,0.5278745193515351,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,04-LAYTON STATION,All,132.32000000000002,0.17,0.17,0.66,0.30853688029020554,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,05-FARMINGTON STATION,All,137.18,0.17,0.17,0.82,0.30679836710890795,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,06-WOODS CROSS STATION,All,346.86,0.22,0.22,0.57,0.34303696015683566,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,07-NORTH TEMPLE STATION,All,647.1,0.17,0.22,0.56,0.3037698964611343,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,08-SALT LAKE CENTRAL STATION,All,75.05,0.12,0.12,0.22,0.1809207195203198,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,09-MURRAY CENTRAL STATION,All,531.9100000000001,0.33,0.45,0.75,0.5217952285161023,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,10-SOUTH JORDAN STATION,All,250.94999999999996,0.35,0.67,0.67,0.5289687188683005,Boardings represent only direct boardings to CRT.
E2.16.3__BY_2019,11-DRAPER STATION,All,146.10999999999999,0.4,0.41,0.47,0.43728971322975846,Boardings represent only direct boardings to CRT.
